SchoolYear,OrganizationLevel,County,ESDName,ESDOrganizationId,DistrictCode,DistrictName,DistrictOrganizationId,SchoolCode,SchoolName,SchoolOrganizationId,CurrentSchoolType,StudentGroupType,StudentGroup,GradeLevel,TestAdministration,TestSubject,Count of Students Expected to Test,Count of students expected to test including previously passed,CountMetStandard,PercentMetStandard
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,s504,Non Section 504,8,SBAC,Math,488,488,267,54.70%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,SWD,Students with Disabilities,8,SBAC,Math,56,56,9,16.10%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,All,All Students,8,WCAS,Science,557,557,354,63.60%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,ELL,English Language Learners,8,WCAS,Science,NULL,NULL,NULL,<10%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,ELL,Non-English Language Learners,8,WCAS,Science,NULL,NULL,NULL,65.00%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Foster,Foster Care,8,WCAS,Science,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,FRL,Low-Income,8,WCAS,Science,86,86,33,38.40%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,FRL,Non-Low Income,8,WCAS,Science,471,471,321,68.20%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Gender,Female,8,WCAS,Science,282,282,175,62.10%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,homeless,Homeless,8,WCAS,Science,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Migrant,Non Migrant,8,WCAS,Science,557,557,354,63.60%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Military,Military Parent,8,WCAS,Science,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Military,Non Military Parent,8,WCAS,Science,NULL,NULL,NULL,63.50%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Race,Native Hawaiian/ Other Pacific Islander,8,WCAS,Science,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Race,Black/ African American,8,WCAS,Science,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Race,Asian,8,WCAS,Science,33,33,25,75.80%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Race,TwoorMoreRaces,8,WCAS,Science,39,39,28,71.80%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Race,White,8,WCAS,Science,412,412,270,65.50%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,s504,Non Section 504,8,WCAS,Science,488,488,311,63.70%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,SWD,Students with Disabilities,8,WCAS,Science,56,56,12,21.40%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,SWD,Students without Disabilities,8,WCAS,Science,501,501,342,68.30%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,All,All Students,10,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,ELL,English Language Learners,10,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Foster,Non-Foster Care,10,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,FRL,Non-Low Income,10,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Migrant,Non Migrant,10,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Military,Non Military Parent,10,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Race,Asian,10,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Race,Hispanic/ Latino of any race(s),10,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Race,White,10,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,s504,Non Section 504,10,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,SWD,Students with Disabilities,10,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,All,All Students,10,AIM,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,ELL,English Language Learners,10,AIM,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,FRL,Non-Low Income,10,AIM,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,FRL,Low-Income,10,AIM,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Gender,Male,10,AIM,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,homeless,Non-Homeless,10,AIM,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Military,Non Military Parent,10,AIM,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Race,Asian,10,AIM,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Race,White,10,AIM,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,s504,Non Section 504,10,AIM,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,SWD,Students with Disabilities,10,AIM,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,All,All Students,10,SBAC,ELA,560,560,479,85.50%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,ELL,English Language Learners,10,SBAC,ELA,10,10,2,20.00%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,ELL,Non-English Language Learners,10,SBAC,ELA,550,550,477,86.70%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Foster,Non-Foster Care,10,SBAC,ELA,560,560,479,85.50%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,FRL,Low-Income,10,SBAC,ELA,74,74,45,60.80%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,FRL,Non-Low Income,10,SBAC,ELA,486,486,434,89.30%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Gender,Female,10,SBAC,ELA,NULL,NULL,NULL,88.30%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Gender,Male,10,SBAC,ELA,289,289,240,83.00%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,homeless,Homeless,10,SBAC,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Migrant,Non Migrant,10,SBAC,ELA,560,560,479,85.50%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Military,Military Parent,10,SBAC,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Military,Non Military Parent,10,SBAC,ELA,NULL,NULL,NULL,85.30%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Race,Native Hawaiian/ Other Pacific Islander,10,SBAC,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Race,American Indian/ Alaskan Native,10,SBAC,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Race,Black/ African American,10,SBAC,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Race,Hispanic/ Latino of any race(s),10,SBAC,ELA,52,52,40,76.90%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,s504,Non Section 504,10,SBAC,ELA,464,464,400,86.20%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,SWD,Students with Disabilities,10,SBAC,ELA,60,60,22,36.70%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,All,All Students,10,SBAC,Math,561,561,305,54.40%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,ELL,English Language Learners,10,SBAC,Math,NULL,NULL,NULL,<10%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,ELL,Non-English Language Learners,10,SBAC,Math,NULL,NULL,NULL,55.40%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Foster,Non-Foster Care,10,SBAC,Math,561,561,305,54.40%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,FRL,Non-Low Income,10,SBAC,Math,486,486,286,58.80%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Gender,Gender X,10,SBAC,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,homeless,Homeless,10,SBAC,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,homeless,Non-Homeless,10,SBAC,Math,NULL,NULL,NULL,55.00%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Migrant,Non Migrant,10,SBAC,Math,561,561,305,54.40%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Military,Military Parent,10,SBAC,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Military,Non Military Parent,10,SBAC,Math,NULL,NULL,NULL,53.90%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Race,Native Hawaiian/ Other Pacific Islander,10,SBAC,Math,NULL,NULL,NULL,Suppressed: N<10
